id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city,occupancy_rate,estimated_annual_revenue
602341446975893203,Hidden Garden District Gem Steps to St Charles St.,46810034,Vickie,,Central City,29.93046,-90.08876,Entire home/apt,138.0,2,72,2025-06-30,1.75,1,243,21,"23-NSTR-16175, 23-OSTR-05512",New Orleans,33.42,23473.8
602832291823022385,Lavish NOLA Living w/ Backyard Oasis Near CBD & FQ,174615118,Jasmine,,Central City,29.93859,-90.08658,Entire home/apt,220.0,2,90,2025-08-10,2.2,1,260,25,"23-NSTR-13884, 24-OSTR-19403",New Orleans,28.77,40040.0
602919485496695424,Mid City Apartment Living off Canal St,14700274,Nicole,,Mid-City,29.966783299563435,-90.09238762657267,Entire home/apt,149.0,2,40,2025-05-05,1.29,1,215,15,"23-NSTR-16609, 23-OSTR-16632",New Orleans,41.1,22424.5
604169757791358582,Cheerful private room in Historic Holy Cross,13576622,Allison,,Holy Cross,29.9526,-90.01133,Private room,82.0,2,51,2025-05-05,1.24,1,241,16,"24-NSTR-09609, 24-OSTR-03712",New Orleans,33.97,13833.4
604196550911461997,The Duke of Magazine,20627474,Kurt,,Lower Garden District,29.93908,-90.07075,Entire home/apt,934.0,3,50,2025-08-11,1.47,7,261,17,"22-CSTR-16953, 24-OSTR-03291",New Orleans,28.49,170641.8
604273543385260231,Balcony Stay in Garden District • Fall Fun,64365837,Mike,,Lower Garden District,29.93269,-90.07572,Entire home/apt,78.0,3,194,2025-09-09,4.73,63,282,58,"22-CSTR-07514, 19-OSTR-26283",New Orleans,22.74,15397.2
604385659353629722,Stylish Mid-City Stay • Pool & Central Location,64365837,Mike,,Tulane - Gravier,29.96072,-90.08891,Entire home/apt,116.0,3,132,2025-08-25,3.19,63,359,33,"21-CSTR-05572, 19-OSTR-26283",New Orleans,1.64,29150.8
604453095058712786,Magazine street second floor apartment w/ balcony,11372242,Thiamanti,,Lower Garden District,29.93119,-90.07425,Entire home/apt,142.0,30,57,2025-08-11,1.45,39,46,21,"22-CSTR-21254, 24-OSTR-03681",New Orleans,87.4,4572.4
605034248199409324,1 block to St Charles ave near French quarter,101652405,Russell,,Central City,29.936874,-90.079918,Entire home/apt,499.0,30,40,2025-05-05,1.12,13,270,8,"24-nSTR-09103, 24-OSTR-10402",New Orleans,26.03,94311.0
605761211181285260,Mardi Gras Mambo House!! ⚜️ 3 Bd Mid City Home.,97467523,Crystal,,Mid-City,29.96853,-90.10552,Entire home/apt,260.0,2,80,2025-07-20,2.07,2,104,21,"24-NSTR-09799, 25-OSTR-09193",New Orleans,71.51,18928.0
608028699954500847,Cozy Historic Home with a Contemporary Twist,95608031,Christie,,St. Claude,29.97236,-90.04888,Entire home/apt,77.0,2,47,2025-04-15,1.15,4,347,7,"22-CSTR-01567, 25-OSTR-34379",New Orleans,4.93,18703.3
608205406869360177,Charming Historic New Orleans Home,95608031,Christie,,St. Claude,29.97042,-90.04826,Entire home/apt,70.0,30,5,2024-08-23,0.13,4,351,0,"22-CSTR-01566, 22-OSTR-01564",New Orleans,3.84,17199.0
608514027619903944,Music Lover’s NOLA • 3BR/2BA with private patio,24875533,Jason,,Treme - Lafitte,29.97031,-90.07882,Entire home/apt,139.0,30,221,2025-08-04,5.55,2,112,43,"23-NSTR-01749, 23-OSTR-01752",New Orleans,69.32,10897.6
609431212590719874,"*Monthly rental* Cheerful 2-bed, 2-bath Uptown",177809180,Morgan,,West Riverside,29.91782,-90.10443,Entire home/apt,99.0,30,2,2023-07-31,0.05,1,68,0,,New Orleans,81.37,4712.4
610016779409176875,~ 3 Mi to Bourbon Street: Historic NOLA Apartment,121682456,Evolve,,Broadmoor,29.94564,-90.09967,Entire home/apt,87.0,30,8,2023-04-30,0.2,5,343,0,"22-RSTR-02663, 22-OSTR-02661",New Orleans,6.03,20888.7
610107106360655949,Condo in the heart of the Quarter!!,455361816,Stephen,,French Quarter,29.961447,-90.06562,Entire home/apt,76.0,30,7,2025-09-08,0.19,1,328,4,,New Orleans,10.14,17449.6
610794588681791165,New Orleans Studio 5 minutes away from FQ,11372242,Thiamanti,,Treme - Lafitte,29.97316,-90.07873,Entire home/apt,60.0,2,33,2025-06-06,0.82,39,116,6,"23-NSTR-18048, 23-OSTR-18046",New Orleans,68.22,4872.0
611085420667878482,Private Studio in Bywater Wonderland,4880969,Stacy,,Bywater,29.963058036111267,-90.04154440015554,Private room,57.0,30,0,,0.0,5,154,0,,New Orleans,57.81,6144.6
611634040365362325,Spotless NOLA Stay | King Bed + Free Parking,253685497,Curtis,,Fairgrounds,29.98781013488769,-90.0784912109375,Entire home/apt,151.0,2,110,2025-07-20,3.22,1,248,31,"23-NSTR-15960, 23-OSTR-11653",New Orleans,32.05,26213.6
612858983801365380,Lively Treme Shotgun House Near Everything!,19870425,Lesley,,Seventh Ward,29.972,-90.0648,Entire home/apt,75.0,2,17,2025-09-03,2.38,1,152,17,"25-NSTR-00967, 25-OSTR-00748",New Orleans,58.36,7980.0
612880279192564890,Cheerful one bedroom in Mid-City,453317476,Jackie,,Bayou St. John,29.97029,-90.08674,Entire home/apt,65.0,3,61,2025-07-27,1.54,1,82,14,"23-NSTR-17292, 22-OSTR-10473",New Orleans,77.53,3731.0
613237338640115929,Wonderful modern  home 🏡 that  welcomes you,122324353,Jacob,,Tall Timbers - Brechtel,29.89993,-89.99775,Entire home/apt,140.0,1,130,2025-08-10,3.38,1,346,40,"24-NSTR-11125, 24-OSTR-09995",New Orleans,5.21,33908.0
613696827367025308,The Garden District's Pied-à-Terre on Prytania | 4,456142473,Patti,,Touro,29.92623,-90.09004,Entire home/apt,219.0,3,102,2025-08-11,2.5,1,273,26,"23-CSTR-08140, 22-OSTR-07285",New Orleans,25.21,41850.9
613858971653648227,The Other Sweet Spot,227505133,Dan,,Little Woods,30.03225,-89.99599,Private room,45.0,30,0,,0.0,3,269,0,,New Orleans,26.3,8473.5
614335249314550422,Family Home in Mid-City New Orleans,79108060,Michael,,Mid-City,29.97118,-90.10257,Entire home/apt,76.0,1,152,2025-09-06,4.05,1,93,69,"23-NSTR-14115, 24-OSTR-20198",New Orleans,74.52,4947.6
614731877132333178,2 BD Uptown off Magazine St w pool & patio,421040059,Jimmy,,West Riverside,29.920469,-90.116133,Entire home/apt,209.0,2,64,2025-09-02,2.2,1,127,18,"23-NSTR-16773, 23-OSTR-02287",New Orleans,65.21,18580.1
615684481427533213,Spacious 5BR/5BA w/ Parking Near FQ & Superdome,422846675,Vcay,,Tulane - Gravier,29.95885,-90.08846,Entire home/apt,229.0,1,91,2025-08-17,2.25,7,341,24,"22-CSTR-10127, 21-OSTR-12387",New Orleans,6.58,54662.3
615685590093666407,"Modern 5BR/5BA | New Build, Parking & Prime Spot",422846675,Vcay,,Tulane - Gravier,29.9586,-90.08859,Entire home/apt,233.0,1,99,2025-09-02,2.48,7,322,24,"22-CSTR-10133, 21-OSTR-12387",New Orleans,11.78,52518.2
615686966020886085,Charming 5BR/5BA | Parking | Near French Quarter,422846675,Vcay,,Tulane - Gravier,29.95872,-90.08854,Entire home/apt,237.0,1,111,2025-08-22,2.76,7,338,27,"22-CSTR-10137, 21-OSTR-12387",New Orleans,7.4,56074.2
615687398198871269,Spacious 5BR Home | Free Parking Near FQ,422846675,Vcay,,Tulane - Gravier,29.95871,-90.08865,Entire home/apt,245.0,1,100,2025-08-25,2.65,7,308,23,"22-CSTR-10139, 21-OSTR-12387",New Orleans,15.62,52822.0
615687974688904315,Modern 5BR/5BA Escape | Near FQ & Private Parking,422846675,Vcay,,Tulane - Gravier,29.95865,-90.08877,Entire home/apt,237.0,1,96,2025-08-18,2.38,7,324,25,"22-CSTR-10141, 21-OSTR-12387",New Orleans,11.23,53751.6
616857611439454934,Cheerful 3-bedroom home,190161950,Karen,,Central City,29.94272,-90.0895,Entire home/apt,67.0,30,1,2022-06-02,0.03,3,365,0,,New Orleans,0.0,17118.5
617438349177110485,An elegantly designed home near French Quarter,456988169,Kevin,,Seventh Ward,29.97361,-90.06137,Entire home/apt,215.0,1,86,2025-08-10,2.17,1,261,14,"23-NSTR-17541, 23-OSTR-17548",New Orleans,28.49,39280.5
618240872456291757,Broadmoor/Uptown NOLA,457178031,Cassandra,,Broadmoor,29.94217,-90.10235,Entire home/apt,97.0,30,50,2025-04-05,1.23,1,188,11,"22rstr02045, 22ostr02045",New Orleans,48.49,12765.2
618596643285933223,Short Walk to French Quarter - Frenchmen Street,457017061,Geson,,Seventh Ward,29.97557,-90.05802,Entire home/apt,30.0,30,79,2025-08-11,1.94,1,129,22,"22RSTR-51700, 22OSTR-51700",New Orleans,64.66,2709.0
619662913823023251,Spacious Home - Prime Location!,436977131,Jassie,,Tulane - Gravier,29.9588403,-90.0862193,Entire home/apt,100.0,2,47,2025-08-31,1.36,4,185,29,"23-cstr-04397, 21-OSTR-12387",New Orleans,49.32,12950.0
620108202568786180,The Purple Perch - Lakehouse,457586124,Shannon,,Lake Catherine,30.13898,-89.75176,Entire home/apt,306.0,2,66,2025-08-31,1.65,2,237,21,"22-CSTR-07707, 22-OSTR-07722",New Orleans,35.07,50765.4
620135081110168737,1901 Bywater Oasis | Walk to Frenchmen & French Qt,285160838,Steven Raymond,,Bywater,29.96658,-90.04536,Entire home/apt,114.0,3,105,2025-09-01,2.71,1,302,32,"22-CSTR-15902, 24-OSTR-03218",New Orleans,17.26,24099.6
620442003750441160,"Vibrant 2 bedroom home, in the Bywater - yay",368980041,Gary,,Bywater,29.961714,-90.041801,Entire home/apt,76.0,30,100,2024-07-26,2.81,1,150,0,"22-RSTR-14300, 22-OSTR-15275",New Orleans,58.9,7980.0
620861454496042407,Beautiful Craftsman central location!,457750363,Jazzy,,Fairgrounds,29.98153,-90.07393,Entire home/apt,165.0,30,1,2022-07-31,0.03,1,365,0,,New Orleans,0.0,42157.5
620901325387201874,Artsy Home Close to French Quarter,457757904,JudyAnn,,Seventh Ward,29.9697,-90.06397,Entire home/apt,128.0,2,55,2025-07-06,1.55,1,85,9,"23-NSTR-16600, 24-OSTR-15258",New Orleans,76.71,7616.0
621039669412811082,LaBranche Pharmacy | Step Back in Time in a Histor,177637901,Beau,,Treme - Lafitte,29.96313,-90.07203,Entire home/apt,212.0,30,104,2025-09-01,2.57,3,306,29,"23-CSTR-05466, 22-OSTR-07285",New Orleans,16.16,45410.4
621646635353543918,Lofty Ceilings and Modern Comfort,457110830,Mathew,,Central City,29.94166,-90.08776,Entire home/apt,81.0,2,139,2025-09-01,3.47,1,325,17,"24-NSTR-10216, 24-OSTR-10213",New Orleans,10.96,18427.5
622605527018385378,Gorgeous Marigny Retreat,2168654,Alan,,Marigny,29.96587,-90.05602,Entire home/apt,553.0,2,26,2025-08-18,0.67,1,165,9,"23-NSTR-17973, 22-OSTR-14509",New Orleans,54.79,63871.5
623039108664046163,Historic Uptown Double Shotgun | Live like a local,38714568,Casey,,West Riverside,29.91954,-90.10754,Entire home/apt,91.0,1,275,2025-08-24,7.06,2,50,70,"23-NSTR-14165, 22-OSTR-12596",New Orleans,86.3,3185.0
623102769404083453,"Cheerful 1 bedroom, 1 bath suite",224557617,Maria,,Bayou St. John,29.97482,-90.08639,Private room,125.0,30,40,2025-05-05,1.11,1,270,5,"22-RSTR-14889, 22-OSTR-15278",New Orleans,26.03,23625.0
623824297556038037,Group-Friendly NOLA Stay • Near Bourbon St,64365837,Mike,,Central Business District,29.95013,-90.06828,Private room,384.0,3,29,2025-08-24,0.74,63,306,5,23-XSTR-21502,New Orleans,16.16,82252.8
624092473044973361,Bywater Bakery Artist Loft,35395756,Kpvr,,Bywater,29.96246,-90.04195,Entire home/apt,53.0,30,7,2023-08-05,0.17,8,85,0,Exempt,New Orleans,76.71,3153.5
625381300008018328,Comfy Funky 1br Close to Everything!,112910785,Marigny,,Central Business District,29.95108,-90.07169,Entire home/apt,88.0,3,89,2025-08-30,2.24,81,337,28,"22-CSTR-13916, 23-OSTR-11798",New Orleans,7.67,20759.2
625499694342555483,Beautiful 2 bedroom- Walk to the  French Quarter!,103546776,Cori,,Algiers Point,29.95038,-90.0528,Entire home/apt,204.0,3,68,2025-07-06,1.75,1,150,20,"23-NSTR-14314, 23-OSTR-14114",New Orleans,58.9,21420.0
625607276758003254,COMFY 2BR 10min F Quarter Close to Everything NOLA,131988980,Nguyen,,St. Bernard Area,29.999887,-90.077423,Entire home/apt,139.0,30,20,2024-10-30,0.51,1,253,1,"22-RSTR-10437, 22OSTR-10436",New Orleans,30.68,24616.9
626058440554422944,Otter at Catahoula St. Roch,450222138,Gina,,St. Roch,29.97013,-90.05025,Entire home/apt,204.0,3,46,2025-07-07,1.19,3,150,21,"23-NSTR-17892, 24-OSTR-21335",New Orleans,58.9,21420.0
627558084587271237,"Spacious, 2bed 2bath near Audubon Park & Streetcar",4612517,Jason,,Audubon,29.92967,-90.12153,Entire home/apt,340.0,3,35,2025-08-16,0.94,1,127,11,"23-nstr-18368, 23-ostr-17671",New Orleans,65.21,30226.0
628143769242886487,"New Oak St by River, Streetcar, shops & more!",106289693,William,,Leonidas,29.95063947904701,-90.13552074182395,Entire home/apt,101.0,3,34,2025-05-24,0.86,56,133,21,"23-CSTR-04628, 23-OSTR-03867",New Orleans,63.56,9403.1
629659209068042091,"2 bedroom, across from St. Roch Park, 1800 monthly",20493974,Thomai,,St. Roch,29.97645,-90.05304,Entire home/apt,135.0,30,31,2025-04-27,1.01,2,264,11,"23-NSTR-16225, 22-OSTR-18022",New Orleans,27.67,24948.0
630008079628401381,LUXURY BREATHTAKING HOME-MINUTES AWAY FROM FQ,51754372,D'Juanna,,St. Bernard Area,29.99499,-90.0794,Entire home/apt,147.0,30,14,2023-04-02,0.35,1,89,0,"20RSTR-45646, 20-OSTR-12345",New Orleans,75.62,9158.1
630334525215989522,Charming Modern Home w/ Pool -10m to FQ & Downtown,346587355,Bryant,,West End,30.01227,-90.11856,Entire home/apt,320.0,30,44,2025-08-17,1.09,1,266,5,"24-NSTR-06524, 24-OSTR-07643",New Orleans,27.12,59584.0
630394703685992935,Claudia Hotel -Unit 1 Sense of Calm and Relaxation,419075714,Claudia,,Seventh Ward,29.96969,-90.06074,Entire home/apt,85.0,30,78,2025-09-01,2.01,6,39,19,25-XSTR-36585,New Orleans,89.32,2320.5
631065246332345267,🎭 New Orleans 🎶 Historic Bungalow Suite 🎷,15828666,Matt,,Milan,29.931944,-90.099998,Entire home/apt,140.0,3,83,2025-08-13,2.14,1,262,28,"23-NSTR-14660, 23-OSTR-14592",New Orleans,28.22,25676.0
632483331710558186,Graffiti Park - Seaux Uptown,62302207,John,,Central City,29.94607,-90.08128,Entire home/apt,59.0,30,44,2025-03-16,1.11,3,200,9,"23NSTR-13496, 23OSTR-09345",New Orleans,45.21,8260.0
632494164311848952,Grafitti Park - NO(LA) Place like Home by Downtown,62302207,John,,Central City,29.9462,-90.08186,Entire home/apt,59.0,30,48,2025-05-04,1.2,3,201,8,"23NSTR-13495, 23OSTR-13495",New Orleans,44.93,8301.3
633135915907181271,Visit us to enjoy your stay in New Orleans,56281311,Merlin And Anthony,,Tall Timbers - Brechtel,29.89768,-89.99621,Entire home/apt,181.0,2,52,2024-12-02,1.46,1,308,4,"25-NSTR-12769, 25-ostr-12711",New Orleans,15.62,39023.6
633420842705036268,Renovated Hip Historic Marigny Shotgun,69121453,Ruben & Nathan,,Marigny,29.96516,-90.0616,Entire home/apt,139.0,30,48,2025-07-20,1.52,1,304,16,"23-NSTR-00975, 22-OSTR-00998",New Orleans,16.71,29579.2
633499362454425947,Cozy 2 Bed 1 bath 30 Day Mid Term Rental .,79597408,A.M.G.,,Hollygrove,29.97478,-90.12425,Entire home/apt,70.0,30,3,2024-09-20,0.13,9,219,1,,New Orleans,40.0,10731.0
634018843329354302,Spacious Family Home - Near Uptown Streetcar,1148662,Jonathan Nicholson,,Leonidas,29.95737,-90.1246,Entire home/apt,115.0,2,23,2025-08-15,0.69,3,254,10,"23-NSTR-17757, 24-OSTR-17754",New Orleans,30.41,20447.0
634023677294263802,Avenue Plaza Studio,452763106,Andrew & Lisa,,Central City,29.93605,-90.07926,Entire home/apt,63.0,30,3,2024-05-05,0.17,2,72,0,Exempt,New Orleans,80.27,3175.2
634031618665502179,Spacious Home-Close to Streetcar,1148662,Jonathan Nicholson,,Leonidas,29.95679,-90.12308,Entire home/apt,55.0,30,2,2024-02-11,0.07,3,365,0,"20rstr-17773, 20ostr-17767",New Orleans,0.0,14052.5
634164992545794084,Nomad at Catahoula St Roch,450222138,Gina,,St. Claude,29.968831854056727,-90.04820653344528,Entire home/apt,80.0,30,5,2025-03-08,0.14,3,180,1,,New Orleans,50.68,10080.0
634173616228904484,New Orleans Retreat!,85377442,Guadalupe,,Mcdonogh,29.948559,-90.051773,Entire home/apt,95.0,2,1,2025-03-05,0.16,2,163,1,Exempt,New Orleans,55.34,10839.5
634177338152530581,Stardust by Catahoula Collective,450222138,Gina,,St. Claude,29.96993,-90.04802,Entire home/apt,66.0,30,0,,0.0,3,88,0,,New Orleans,75.89,4065.6
634721498460765730,City Center 2Bed 2Bath Cottage Porch Free Parking,289477756,Ivanna,,Central City,29.942525857645705,-90.09332515139698,Entire home/apt,109.0,30,18,2025-04-04,0.45,2,89,15,"20RSTR-15678, 20OSTR-14679",New Orleans,75.62,6790.7
634748865746879428,"BEAUTIFUL MID CITY HOME, 1 BLOCK TO STREET CAR",460920559,Larry,,Mid-City,29.97377,-90.09695,Entire home/apt,800.0,30,24,2024-11-11,0.65,1,365,1,"22-RSTR-04808, 22-OSTR-07939",New Orleans,0.0,204400.0
634999688948437302,The Luxury Port Of Tulum,237365610,Henry Kina,,Gentilly Terrace,30.01264341277341,-90.0498002454419,Shared room,231.0,30,0,,0.0,1,179,0,"25-NSTR-12043, 25-OSTR-12077",New Orleans,50.96,28944.3
635388644481245447,Chic Warehouse District Condo at The Moderne,276892829,Daniel,,Central Business District,29.9475626,-90.0735817,Entire home/apt,264.0,1,184,2025-06-23,4.71,69,345,25,23-XSTR-21437,New Orleans,5.48,63756.0
635388923344010058,"Gorgeous, Sleek Condo at The Moderne",276892829,Daniel,,Central Business District,29.9475626,-90.0735817,Entire home/apt,236.0,1,155,2025-07-07,3.96,69,335,41,23-XSTR-21437,New Orleans,8.22,55342.0
635389232119558410,Stunning Space with Balcony at The Moderne,276892829,Daniel,,Central Business District,29.94756,-90.07358,Entire home/apt,261.0,1,338,2025-08-12,8.64,69,358,77,23-XSTR-21437,New Orleans,1.92,65406.6
635389415055788192,Contemporary Condo with Balcony at The Moderne,276892829,Daniel,,Central Business District,29.94756,-90.07358,Entire home/apt,245.0,1,176,2025-08-29,4.5,69,340,51,23-XSTR-21437,New Orleans,6.85,58310.0
635417983323711377,Central Condo with Balcony at The Moderne,276892829,Daniel,,Central Business District,29.9475626,-90.0735817,Entire home/apt,215.0,1,207,2025-09-01,5.28,69,347,42,23-XSTR-21437,New Orleans,4.93,52223.5
635421428221832046,Luxurious Condo at The Moderne,276892829,Daniel,,Central Business District,29.9475626,-90.0735817,Entire home/apt,166.0,1,38,2025-07-22,0.97,69,319,5,23-XSTR-21437,New Orleans,12.6,37067.8
635490910819863204,Half acre oak lined open cottage by river,289477756,Ivanna,,Old Aurora,29.92599,-89.9896,Entire home/apt,215.0,30,0,,0.0,2,177,0,"20RSTR-83625, 20OSTR-83737",New Orleans,51.51,26638.5
635556473148194996,"Chic, Luxury Condo at The Moderne",319011975,Daniel,,Central Business District,29.94756,-90.07358,Entire home/apt,310.0,1,186,2025-08-31,4.75,5,356,55,23-XSTR-21437,New Orleans,2.47,77252.0
635556839031732287,Incredible New Condo with Roof Deck at The Moderne,319011975,Daniel,,Central Business District,29.947563,-90.073586,Entire home/apt,441.0,1,67,2025-09-08,1.71,5,316,17,23-XSTR-21437,New Orleans,13.42,97549.2
635577240531743258,Lovely 3 BR 2 BA rental with parking on premises.,4110678,Arthur,,Gentilly Terrace,30.00957,-90.05033,Entire home/apt,153.0,2,27,2025-07-07,0.74,1,52,2,"24-NSTR-09897, 23-OSTR-19977",New Orleans,85.75,5569.2
635621067406478232,Classic Unit by Garden District and Hospital,33406938,Laurens,,Touro,29.925780127494814,-90.09038557472246,Entire home/apt,105.0,1,89,2025-08-24,2.95,1,129,43,"23-NSTR-14953, 23-OSTR-13997",New Orleans,64.66,9481.5
636123248095805047,Charming 1 Bedroom Home in the Carrolton Riverbend,54146718,Jeffrey,,Leonidas,29.95018768310547,-90.13519287109376,Entire home/apt,60.0,30,3,2024-02-15,0.09,1,364,0,,New Orleans,0.27,15288.0
636557941253306152,Cozy Mardi Gras Retreat,461311242,Ariana,,Milneburg,30.01616,-90.05728,Entire home/apt,225.0,30,9,2025-02-10,0.23,1,90,1,"22-RSTR-10262, 22-OSTR-08135",New Orleans,75.34,14175.0
636879050722300912,Historic 3 bedroom just steps to St Charles & CBD,26642486,Jose,,Central City,29.936391830444336,-90.08444213867188,Entire home/apt,127.0,2,64,2025-08-17,1.63,17,236,17,"22-CSTR-07017, 24-OSTR-04983",New Orleans,35.34,20980.4
638239246158889597,Beautiful Lake House - Private Pier & Dock,174002711,Laurie,,Lake Catherine,30.140091,-89.751801,Entire home/apt,270.0,3,35,2025-07-28,0.9,2,339,12,"22-CSTR-06548, 21-OSTR-17516",New Orleans,7.12,64071.0
638272127351705270,Rarely Available  Balcony on Bourbon 3 Bedroom,437172924,Bon Maison,,French Quarter,29.96010017,-90.06439972,Entire home/apt,203.0,30,147,2025-08-11,3.69,6,329,3,24-XSTR-12269,New Orleans,9.86,46750.9
639085786231633979,Lovely 1 Bedroom Condo-3 month minimum,63347251,Robin,,Lower Garden District,29.9399,-90.06781,Entire home/apt,78.0,90,1,2023-03-11,0.03,1,132,0,,New Orleans,63.84,7207.2
